FECHA,TMAX,TMIN,NOMBRE
8102022,16.2,6,MAR DEL PLATA AERO
8102022,22,8,MARCOS JUAREZ AERO
8102022,28.5,,MARIANO MORENO AERO
8102022,26.5,8.8,MENDOZA AERO
8102022,24.2,8.2,MENDOZA OBSERVATORIO
8102022,29,14.5,MERCEDES AERO (CTES)
8102022,,8.5,MERLO AERO
8102022,34.5,13,METAN
8102022,25.8,15.7,MONTE CASEROS AERO
8102022,22.8,8.1,MORON AERO
8102022,17.4,6,NEUQUEN AERO
8102022,22.4,8.9,NUEVE DE JULIO
8102022,28,12,OBERA
8102022,15.1,4.9,OLAVARRIA AERO
8102022,35.6,13.1,ORAN AERO
8102022,23,10.5,PARANA AERO
8102022,16.5,,PASO DE INDIOS
8102022,27.5,14.1,PASO DE LOS LIBRES AERO
8102022,16.4,7,PEHUAJO AERO
8102022,,1.5,PERITO MORENO AERO
8102022,14.3,3.9,PIGUE AERO
8102022,24.5,11.6,PILAR OBSERVATORIO
8102022,28.3,14,POSADAS AERO
8102022,33,14.9,PRESIDENCIA ROQUE SAENZ PEÑA AERO
8102022,12,1.8,PUERTO DESEADO AERO
8102022,14.8,3.6,PUERTO MADRYN AERO
8102022,18,8.7,PUNTA INDIO B.A.
8102022,21.2,12.6,RAFAELA AERO
8102022,28.6,15.8,RECONQUISTA AERO
8102022,32.1,13.4,RESISTENCIA AERO
8102022,19.6,4.4,RIO COLORADO
8102022,23.2,9.8,RIO CUARTO AERO
8102022,13.4,3.8,RIO GALLEGOS AERO
8102022,13,1.1,RIO GRANDE B.A.
8102022,39,17.5,RIVADAVIA
8102022,22.2,11.6,ROSARIO AERO
8102022,32.6,7.6,SALTA AERO
8102022,14.5,6.2,SAN ANTONIO OESTE AERO
8102022,21.6,8.8,SAN FERNANDO AERO
8102022,29.8,13.7,SAN JUAN AERO
8102022,17.2,1.5,SAN JULIAN AERO
8102022,26.2,7,SAN LUIS AERO
8102022,24.7,8.7,SAN MARTIN (MZA)
8102022,21.5,5.3,SAN RAFAEL AERO
8102022,16.4,0.4,SANTA CRUZ AERO
8102022,18.6,6.6,SANTA ROSA AERO
8102022,19.7,10.4,SANTA ROSA DE CONLARA AERO
8102022,30.6,14.8,SANTIAGO DEL ESTERO AERO
8102022,21.3,13.4,SAUCE VIEJO AERO
8102022,22,12.7,SUNCHALES AERO
8102022,13.9,5.2,TANDIL AERO
8102022,35.5,14.5,TARTAGAL AERO
8102022,32,9.6,TERMAS DE RIO HONDO AERO
8102022,30,7.5,TINOGASTA
8102022,16.4,4.3,TRELEW AERO
8102022,16.3,7,TRENQUE LAUQUEN
8102022,17.4,6.3,TRES ARROYOS
8102022,34.2,15.6,TUCUMAN AERO
8102022,9.2,1.8,USHUAIA AERO
8102022,18.5,7.6,USPALLATA
8102022,21.4,10.6,VENADO TUERTO AERO
8102022,,,VICTORICA
8102022,12.5,5.3,VIEDMA AERO
8102022,25,14.5,VILLA DE MARIA DEL RIO SECO
8102022,24.8,10.6,VILLA DOLORES AERO
8102022,15.6,7.4,VILLA GESELL AERO
8102022,27,8.1,VILLA REYNOLDS AERO
7102022,28.6,12.5,AEROPARQUE AERO
7102022,26.3,2.3,AZUL AERO
7102022,22.8,5.9,BAHIA BLANCA AERO
7102022,9.6,0.8,BARILOCHE AERO
7102022,-14.9,-20.8,BASE BELGRANO II
7102022,1.2,-2.2,BASE CARLINI (EX JUBANY)
7102022,2.1,-1.6,BASE ESPERANZA
7102022,0.4,-4,BASE MARAMBIO
7102022,1.3,-3.3,BASE ORCADAS
7102022,0.7,-3.8,BASE SAN MARTIN
7102022,24.8,7.3,BENITO JUAREZ AERO
7102022,19.2,8.9,BERNARDO DE IRIGOYEN AERO
7102022,26.6,4,BOLIVAR AERO
7102022,29,10.2,BUENOS AIRES OBSERVATORIO
7102022,28.6,7.1,CAMPO DE MAYO AERO
7102022,33.5,13.3,CATAMARCA AERO
7102022,31.4,10.5,CERES AERO
7102022,32.6,10.5,CHAMICAL AERO
7102022,11.2,0.5,CHAPELCO AERO
7102022,33.5,11,CHEPES
7102022,,9.7,CHILECITO AERO
7102022,29.1,9.8,CIPOLLETTI
7102022,14,6,COMODORO RIVADAVIA AERO
7102022,26.8,8.4,CONCORDIA AERO
7102022,31.6,9.3,CORDOBA AERO
7102022,32.9,10,CORDOBA OBSERVATORIO
7102022,25.1,3.5,CORONEL PRINGLES AERO
7102022,25,3.5,CORONEL SUAREZ AERO
7102022,27.5,11.8,CORRIENTES AERO
7102022,27,4.1,DOLORES AERO
7102022,14.2,4.6,EL BOLSON AERO
7102022,12.4,-2,EL CALAFATE AERO
7102022,28.5,6,EL PALOMAR AERO
7102022,32.6,9.5,ESCUELA DE AVIACION MILITAR AERO
7102022,11.2,0.5,ESQUEL AERO
7102022,29.1,7.9,EZEIZA AERO
7102022,26.7,11.2,FORMOSA AERO
7102022,28.5,9.8,GENERAL PICO AERO
7102022,9.6,1,GOBERNADOR GREGORES AERO
7102022,27.3,7.7,GUALEGUAYCHU AERO
7102022,22.7,13.2,IGUAZU AERO
7102022,25.8,12.5,ITUZAINGO
7102022,32,5,JACHAL
7102022,28.6,7.3,JUJUY AERO
7102022,27.5,7.5,JUJUY U N
7102022,29.1,4.4,JUNIN AERO
7102022,26.2,6.9,LA PLATA AERO
7102022,20.2,-4.9,LA QUIACA OBSERVATORIO
7102022,35.2,10.9,LA RIOJA AERO
7102022,29.7,9.7,LABOULAYE AERO
7102022,27,5.1,LAS FLORES
7102022,30.4,13.4,LAS LOMITAS
7102022,20.4,5.4,MALARGUE AERO
7102022,16.5,0.6,MAQUINCHAO
7102022,25.3,4,MAR DEL PLATA AERO
7102022,30,8.4,MARCOS JUAREZ AERO
7102022,28.5,,MARIANO MORENO AERO
7102022,32.6,14.2,MENDOZA AERO
7102022,31.4,11.2,MENDOZA OBSERVATORIO
7102022,26.6,10,MERCEDES AERO (CTES)
7102022,,7.6,MERLO AERO
7102022,30.4,10.4,METAN
7102022,25.8,11.6,MONTE CASEROS AERO
7102022,29.2,8.3,MORON AERO
7102022,24.6,7.4,NEUQUEN AERO
7102022,29,8.1,NUEVE DE JULIO
7102022,23,13.5,OBERA
7102022,27.3,4.2,OLAVARRIA AERO
7102022,32.5,12.5,ORAN AERO
7102022,29,12.4,PARANA AERO
7102022,10.6,,PASO DE INDIOS
7102022,26,13,PASO DE LOS LIBRES AERO
7102022,27.4,7.2,PEHUAJO AERO
7102022,,3.5,PERITO MORENO AERO
7102022,22.9,4.8,PIGUE AERO
7102022,31.7,10.6,PILAR OBSERVATORIO
7102022,24.5,13.5,POSADAS AERO
7102022,28.4,8.4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
7102022,11.5,2.4,PUERTO DESEADO AERO
7102022,16.7,8,PUERTO MADRYN AERO
7102022,26.6,8.5,PUNTA INDIO B.A.
7102022,30,13,RAFAELA AERO
7102022,28.2,10.6,RECONQUISTA AERO
7102022,28,9.3,RESISTENCIA AERO
7102022,24.6,10.4,RIO COLORADO
7102022,30.8,11.1,RIO CUARTO AERO
7102022,12.2,5.4,RIO GALLEGOS AERO
7102022,11.7,3,RIO GRANDE B.A.
7102022,32,11,RIVADAVIA
7102022,30.5,8.4,ROSARIO AERO
7102022,26.7,6.7,SALTA AERO
7102022,25.5,8,SAN ANTONIO OESTE AERO
7102022,28.2,8.5,SAN FERNANDO AERO
7102022,33.5,9.6,SAN JUAN AERO
7102022,10.6,3.4,SAN JULIAN AERO
7102022,30.9,11.9,SAN LUIS AERO
7102022,32.4,12,SAN MARTIN (MZA)
7102022,32.3,9.1,SAN RAFAEL AERO
7102022,10.5,3.3,SANTA CRUZ AERO
7102022,27.7,10.4,SANTA ROSA AERO
7102022,29.9,5.3,SANTA ROSA DE CONLARA AERO
7102022,33.6,9,SANTIAGO DEL ESTERO AERO
7102022,30.7,8.7,SAUCE VIEJO AERO
7102022,30.6,13,SUNCHALES AERO
7102022,26.1,1.5,TANDIL AERO
7102022,32,16.2,TARTAGAL AERO
7102022,34.2,9.3,TERMAS DE RIO HONDO AERO
7102022,30.5,8,TINOGASTA
7102022,16.2,8.5,TRELEW AERO
7102022,28.6,8.7,TRENQUE LAUQUEN
7102022,25.6,4.2,TRES ARROYOS
7102022,33.9,13,TUCUMAN AERO
7102022,6.5,2.1,USHUAIA AERO
7102022,22.5,5,USPALLATA
7102022,30,7,VENADO TUERTO AERO
7102022,24.3,8,VIEDMA AERO
7102022,32.5,9.2,VILLA DE MARIA DEL RIO SECO
7102022,31.2,10.3,VILLA DOLORES AERO
7102022,24.7,2.9,VILLA GESELL AERO
7102022,32.4,6.3,VILLA REYNOLDS AERO
6102022,23.1,14.3,AEROPARQUE AERO
6102022,23.9,9.6,AZUL AERO
6102022,22,9.5,BAHIA BLANCA AERO
6102022,13,3.6,BARILOCHE AERO
6102022,-9.6,-19.3,BASE BELGRANO II
6102022,1.6,-2.8,BASE CARLINI (EX JUBANY)
6102022,4.6,-5.1,BASE ESPERANZA
6102022,-1.9,-11.9,BASE MARAMBIO
6102022,0.1,-1.7,BASE ORCADAS
6102022,3.9,-4.8,BASE SAN MARTIN
6102022,23,8.2,BENITO JUAREZ AERO
6102022,19.8,15.2,BERNARDO DE IRIGOYEN AERO
6102022,23.7,10,BOLIVAR AERO
6102022,22.5,14.4,BUENOS AIRES OBSERVATORIO
6102022,23,13.4,CAMPO DE MAYO AERO
6102022,28.6,7.8,CATAMARCA AERO
6102022,22.3,13.5,CERES AERO
6102022,29.5,7.6,CHAMICAL AERO
6102022,15.5,3.6,CHAPELCO AERO
6102022,27.2,9,CHEPES
6102022,,10.2,CHILECITO AERO
6102022,24,8.7,CIPOLLETTI
6102022,16,9.5,COMODORO RIVADAVIA AERO
6102022,21.2,15.8,CONCORDIA AERO
6102022,25,5.8,CORDOBA AERO
6102022,26,9,CORDOBA OBSERVATORIO
6102022,21.6,7.5,CORONEL PRINGLES AERO
6102022,22,6,CORONEL SUAREZ AERO
6102022,23.4,17,CORRIENTES AERO
6102022,21.6,9.5,DOLORES AERO
6102022,15.8,5.5,EL BOLSON AERO
6102022,10.9,-1,EL CALAFATE AERO
6102022,22,12,EL PALOMAR AERO
6102022,,11.5,EL TREBOL
6102022,25.4,6.5,ESCUELA DE AVIACION MILITAR AERO
6102022,13.4,4.5,ESQUEL AERO
6102022,23.5,12.5,EZEIZA AERO
6102022,25,17.1,FORMOSA AERO
6102022,25.5,6,GENERAL PICO AERO
6102022,13,4,GOBERNADOR GREGORES AERO
6102022,21.1,14.5,GUALEGUAYCHU AERO
6102022,22.1,17.7,IGUAZU AERO
6102022,23.8,16.6,ITUZAINGO
6102022,26.5,3.9,JACHAL
6102022,28.1,13.3,JUJUY AERO
6102022,26.5,10.4,JUJUY U N
6102022,24.7,12.2,JUNIN AERO
6102022,21.5,10.8,LA PLATA AERO
6102022,18,-0.5,LA QUIACA OBSERVATORIO
6102022,30,8.8,LA RIOJA AERO
6102022,24.4,9.9,LABOULAYE AERO
6102022,23,11.8,LAS FLORES
6102022,28,15.2,LAS LOMITAS
6102022,18.4,10.2,MALARGUE AERO
6102022,17.5,5.1,MAQUINCHAO
6102022,19,6.8,MAR DEL PLATA AERO
6102022,25,10.3,MARCOS JUAREZ AERO
6102022,22.5,,MARIANO MORENO AERO
6102022,27.4,6,MENDOZA AERO
6102022,26.6,6,MENDOZA OBSERVATORIO
6102022,21.5,14.8,MERCEDES AERO (CTES)
6102022,,13,MERLO AERO
6102022,25.4,11.7,METAN
6102022,23.2,15.2,MONTE CASEROS AERO
6102022,22,13.5,MORON AERO
6102022,23.6,9.7,NEUQUEN AERO
6102022,25.6,11.5,NUEVE DE JULIO
6102022,24,16.8,OBERA
6102022,23.8,9.5,OLAVARRIA AERO
6102022,30.6,16.5,ORAN AERO
6102022,22,14,PARANA AERO
6102022,15.9,,PASO DE INDIOS
6102022,24.5,14.6,PASO DE LOS LIBRES AERO
6102022,23.8,9.6,PEHUAJO AERO
6102022,,4.7,PERITO MORENO AERO
6102022,21.1,5.9,PIGUE AERO
6102022,26.8,8.3,PILAR OBSERVATORIO
6102022,23.8,17,POSADAS AERO
6102022,23.8,14,PRESIDENCIA ROQUE SAENZ PEÑA AERO
6102022,12.8,5,PUERTO DESEADO AERO
6102022,19.4,7.8,PUERTO MADRYN AERO
6102022,20.2,13,PUNTA INDIO B.A.
6102022,22,11,RAFAELA AERO
6102022,21.7,14.1,RECONQUISTA AERO
6102022,22.5,13.4,RESISTENCIA AERO
6102022,23.6,12.6,RIO COLORADO
6102022,24.4,7.6,RIO CUARTO AERO
6102022,13.7,0.6,RIO GALLEGOS AERO
6102022,11.6,0.4,RIO GRANDE B.A.
6102022,32,16,RIVADAVIA
6102022,24.5,13.2,ROSARIO AERO
6102022,27.1,11,SALTA AERO
6102022,21,12.4,SAN ANTONIO OESTE AERO
6102022,22.6,14.4,SAN FERNANDO AERO
6102022,28.5,9.2,SAN JUAN AERO
6102022,13.4,6.7,SAN JULIAN AERO
6102022,24.6,4.9,SAN LUIS AERO
6102022,27.4,6.6,SAN MARTIN (MZA)
6102022,30.1,8.1,SAN RAFAEL AERO
6102022,11.8,4.4,SANTA CRUZ AERO
6102022,25,9.4,SANTA ROSA AERO
6102022,24.7,5.8,SANTA ROSA DE CONLARA AERO
6102022,30,11.6,SANTIAGO DEL ESTERO AERO
6102022,23.1,13.5,SAUCE VIEJO AERO
6102022,22.1,12.4,SUNCHALES AERO
6102022,23.5,8.6,TANDIL AERO
6102022,29.5,15.4,TARTAGAL AERO
6102022,30.6,13,TERMAS DE RIO HONDO AERO
6102022,26.5,6.5,TINOGASTA
6102022,19.5,8.9,TRELEW AERO
6102022,25.3,8.3,TRENQUE LAUQUEN
6102022,23.2,8.9,TRES ARROYOS
6102022,28.5,11.3,TUCUMAN AERO
6102022,8.5,2.5,USHUAIA AERO
6102022,20.5,2.5,USPALLATA
6102022,23.5,11.5,VENADO TUERTO AERO
6102022,18.9,10.4,VIEDMA AERO
6102022,25.2,8.6,VILLA DE MARIA DEL RIO SECO
6102022,25.9,5.8,VILLA DOLORES AERO
6102022,20,10,VILLA GESELL AERO
6102022,25.9,7.8,VILLA REYNOLDS AERO
5102022,21.2,13.8,AEROPARQUE AERO
5102022,17.2,7.4,AZUL AERO
5102022,17.6,10,BAHIA BLANCA AERO
5102022,12,4.2,BARILOCHE AERO
5102022,-8.9,-15.5,BASE BELGRANO II
5102022,4.5,0,BASE CARLINI (EX JUBANY)
5102022,2,-4.1,BASE ESPERANZA
5102022,-2.5,-11.4,BASE MARAMBIO
5102022,1.1,-1.6,BASE ORCADAS
5102022,-0.3,-4.4,BASE SAN MARTIN
5102022,16.9,9.2,BENITO JUAREZ AERO
5102022,24.4,16.4,BERNARDO DE IRIGOYEN AERO
5102022,16.8,9.7,BOLIVAR AERO
5102022,23.5,14.4,BUENOS AIRES OBSERVATORIO
5102022,22.7,11,CAMPO DE MAYO AERO
5102022,27,13.8,CATAMARCA AERO
5102022,29.5,13,CERES AERO
5102022,27,16.2,CHAMICAL AERO
5102022,13.6,4.6,CHAPELCO AERO
5102022,24,13,CHEPES
5102022,,13,CHILECITO AERO
5102022,23.1,7.2,CIPOLLETTI
5102022,18.6,9.4,COMODORO RIVADAVIA AERO
5102022,27.2,9.5,CONCORDIA AERO
5102022,18,11.1,CORDOBA AERO
5102022,21.8,11.8,CORDOBA OBSERVATORIO
5102022,17.7,10.1,CORONEL PRINGLES AERO
5102022,17.6,10,CORONEL SUAREZ AERO
5102022,22.6,15,CORRIENTES AERO
5102022,21.4,9.1,DOLORES AERO
5102022,16.5,2.2,EL BOLSON AERO
5102022,13.9,1,EL CALAFATE AERO
5102022,23.3,13.8,EL PALOMAR AERO
5102022,,11,EL TREBOL
5102022,19.9,11.2,ESCUELA DE AVIACION MILITAR AERO
5102022,14.8,0.7,ESQUEL AERO
5102022,23.3,12.4,EZEIZA AERO
5102022,31.4,15.2,FORMOSA AERO
5102022,19.1,11,GENERAL PICO AERO
5102022,13,8,GOBERNADOR GREGORES AERO
5102022,25.2,11,GUALEGUAYCHU AERO
5102022,23,14.3,IGUAZU AERO
5102022,26.4,10,ITUZAINGO
5102022,22,8.9,JACHAL
5102022,35.7,14.4,JUJUY AERO
5102022,34.2,12.5,JUJUY U N
5102022,19.2,12.5,JUNIN AERO
5102022,21.8,12.6,LA PLATA AERO
5102022,18.2,-0.7,LA QUIACA OBSERVATORIO
5102022,25.5,15.4,LA RIOJA AERO
5102022,18.9,11.8,LABOULAYE AERO
5102022,21.8,9.2,LAS FLORES
5102022,40,23,LAS LOMITAS
5102022,18.5,5.5,MALARGUE AERO
5102022,18.5,0.6,MAQUINCHAO
5102022,21,6.5,MAR DEL PLATA AERO
5102022,18,9.7,MARCOS JUAREZ AERO
5102022,22.2,,MARIANO MORENO AERO
5102022,20.8,10.7,MENDOZA AERO
5102022,20.4,9.6,MENDOZA OBSERVATORIO
5102022,28,11,MERCEDES AERO (CTES)
5102022,,12.4,MERLO AERO
5102022,34.7,15,METAN
5102022,27.8,11.8,MONTE CASEROS AERO
5102022,22.5,13.9,MORON AERO
5102022,22.8,6.9,NEUQUEN AERO
5102022,18.6,11.3,NUEVE DE JULIO
5102022,25,13,OBERA
5102022,17.2,8.5,OLAVARRIA AERO
5102022,38.2,16.9,ORAN AERO
5102022,26.2,10.8,PARANA AERO
5102022,16.5,,PASO DE INDIOS
5102022,27.8,12,PASO DE LOS LIBRES AERO
5102022,17.3,11.9,PEHUAJO AERO
5102022,,7,PERITO MORENO AERO
5102022,17.8,9.4,PIGUE AERO
5102022,20.3,11,PILAR OBSERVATORIO
5102022,29.5,15,POSADAS AERO
5102022,29,16.4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
5102022,17,3.6,PUERTO DESEADO AERO
5102022,21.8,6.8,PUERTO MADRYN AERO
5102022,19.3,12,PUNTA INDIO B.A.
5102022,25,12,RAFAELA AERO
5102022,28.3,13.3,RECONQUISTA AERO
5102022,23.5,14.9,RESISTENCIA AERO
5102022,24.6,10.4,RIO COLORADO
5102022,20.2,9.2,RIO CUARTO AERO
5102022,16.3,4,RIO GALLEGOS AERO
5102022,12,4.6,RIO GRANDE B.A.
5102022,40,21,RIVADAVIA
5102022,25.7,10.4,ROSARIO AERO
5102022,34.5,11.3,SALTA AERO
5102022,24.5,4.9,SAN ANTONIO OESTE AERO
5102022,22.5,12.5,SAN FERNANDO AERO
5102022,23.2,13.9,SAN JUAN AERO
5102022,16.4,5.1,SAN JULIAN AERO
5102022,21.9,9.7,SAN LUIS AERO
5102022,21.1,9.6,SAN MARTIN (MZA)
5102022,20.4,10.1,SAN RAFAEL AERO
5102022,15.8,4.5,SANTA CRUZ AERO
5102022,20.4,11.2,SANTA ROSA AERO
5102022,21.3,10.4,SANTA ROSA DE CONLARA AERO
5102022,33.2,16.4,SANTIAGO DEL ESTERO AERO
5102022,25.6,13.2,SAUCE VIEJO AERO
5102022,26.5,12,SUNCHALES AERO
5102022,17,5.5,TANDIL AERO
5102022,38.5,17.5,TARTAGAL AERO
5102022,32.8,19,TERMAS DE RIO HONDO AERO
5102022,29,11.5,TINOGASTA
5102022,24,8.3,TRELEW AERO
5102022,18,11,TRENQUE LAUQUEN
5102022,19.3,10.5,TRES ARROYOS
5102022,31.9,15.5,TUCUMAN AERO
5102022,11.9,5.5,USHUAIA AERO
5102022,12.5,2.3,USPALLATA
5102022,16.5,11.4,VENADO TUERTO AERO
5102022,20.7,7,VIEDMA AERO
5102022,24.7,10.8,VILLA DE MARIA DEL RIO SECO
5102022,24.3,10.6,VILLA DOLORES AERO
5102022,21.1,7.8,VILLA GESELL AERO
5102022,22,9.6,VILLA REYNOLDS AERO
4102022,19.2,11.3,AEROPARQUE AERO
4102022,20.6,3.4,AZUL AERO
4102022,18,11.1,BAHIA BLANCA AERO
4102022,12.8,1.9,BARILOCHE AERO
4102022,-11.3,-17.1,BASE BELGRANO II
4102022,1.6,-2.4,BASE CARLINI (EX JUBANY)
4102022,1.8,-4.6,BASE ESPERANZA
4102022,-2.9,-5,BASE MARAMBIO
4102022,0.6,-4.4,BASE ORCADAS
4102022,-1.6,-8.8,BASE SAN MARTIN
4102022,20.8,6.2,BENITO JUAREZ AERO
4102022,26.3,9.9,BERNARDO DE IRIGOYEN AERO
4102022,22.9,7,BOLIVAR AERO
4102022,20.4,11.5,BUENOS AIRES OBSERVATORIO
4102022,20.8,8.3,CAMPO DE MAYO AERO
4102022,33,19.8,CATAMARCA AERO
4102022,29.9,13,CERES AERO
4102022,30.5,16,CHAMICAL AERO
4102022,13,4.4,CHAPELCO AERO
4102022,30.2,18,CHEPES
4102022,,13.4,CHILECITO AERO
4102022,23,8,CIPOLLETTI
4102022,21.3,9.9,COMODORO RIVADAVIA AERO
4102022,23.2,9.1,CONCORDIA AERO
4102022,28.1,11.2,CORDOBA AERO
4102022,28.8,15.5,CORDOBA OBSERVATORIO
4102022,21.7,6.5,CORONEL PRINGLES AERO
4102022,21.2,7,CORONEL SUAREZ AERO
4102022,29.3,11.2,CORRIENTES AERO
4102022,18,4.5,DOLORES AERO
4102022,15.7,7.5,EL BOLSON AERO
4102022,14.9,-1.5,EL CALAFATE AERO
4102022,21,11,EL PALOMAR AERO
4102022,,5.5,EL TREBOL
4102022,27.4,15,ESCUELA DE AVIACION MILITAR AERO
4102022,14.3,3.5,ESQUEL AERO
4102022,20.6,11.1,EZEIZA AERO
4102022,30,11.6,FORMOSA AERO
4102022,27.5,12,GENERAL PICO AERO
4102022,16.7,5.5,GOBERNADOR GREGORES AERO
4102022,22.6,8.8,GUALEGUAYCHU AERO
4102022,28.5,11.3,IGUAZU AERO
4102022,29.2,9,ITUZAINGO
4102022,33.5,8.9,JACHAL
4102022,31.4,13.5,JUJUY AERO
4102022,30.8,11.3,JUJUY U N
4102022,25,7.8,JUNIN AERO
4102022,19.6,10,LA PLATA AERO
4102022,21.5,-0.9,LA QUIACA OBSERVATORIO
4102022,32.6,16.4,LA RIOJA AERO
4102022,27.3,13.5,LABOULAYE AERO
4102022,21.3,5,LAS FLORES
4102022,35.4,16,LAS LOMITAS
4102022,20.6,5,MALARGUE AERO
4102022,16.8,2.5,MAQUINCHAO
4102022,16,5.8,MAR DEL PLATA AERO
4102022,27.2,11.5,MARCOS JUAREZ AERO
4102022,21,9.5,MARIANO MORENO AERO
4102022,25.6,16,MENDOZA AERO
4102022,25.2,12.7,MENDOZA OBSERVATORIO
4102022,25.5,8.5,MERCEDES AERO (CTES)
4102022,,10.5,MERLO AERO
4102022,31.7,12.6,METAN
4102022,24.3,8.7,MONTE CASEROS AERO
4102022,20.6,11,MORON AERO
4102022,21.8,7,NEUQUEN AERO
4102022,24.8,7.5,NUEVE DE JULIO
4102022,28,12,OBERA
4102022,21.5,6.9,OLAVARRIA AERO
4102022,35.9,16,ORAN AERO
4102022,25,9.8,PARANA AERO
4102022,18.6,,PASO DE INDIOS
4102022,24.5,10.5,PASO DE LOS LIBRES AERO
4102022,23.4,9.8,PEHUAJO AERO
4102022,,3.5,PERITO MORENO AERO
4102022,18.3,7.4,PIGUE AERO
4102022,27.6,11,PILAR OBSERVATORIO
4102022,28.3,13.3,POSADAS AERO
4102022,31.7,12.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
4102022,21.8,8,PUERTO DESEADO AERO
4102022,20.6,10.8,PUERTO MADRYN AERO
4102022,18.7,10,PUNTA INDIO B.A.
4102022,26,10,RAFAELA AERO
4102022,27.9,10.9,RECONQUISTA AERO
4102022,30.6,13.7,RESISTENCIA AERO
4102022,20.4,10.2,RIO COLORADO
4102022,27.2,11.4,RIO CUARTO AERO
4102022,20.4,0.7,RIO GALLEGOS AERO
4102022,9.2,3,RIO GRANDE B.A.
4102022,36,16,RIVADAVIA
4102022,25.8,9.1,ROSARIO AERO
4102022,29.5,8.5,SALTA AERO
4102022,22.3,12.2,SAN ANTONIO OESTE AERO
4102022,20.8,10.2,SAN FERNANDO AERO
4102022,29,12,SAN JUAN AERO
4102022,22.1,10.9,SAN JULIAN AERO
4102022,29.5,17.4,SAN LUIS AERO
4102022,26.2,13.3,SAN MARTIN (MZA)
4102022,23,11.6,SAN RAFAEL AERO
4102022,20.4,5.1,SANTA CRUZ AERO
4102022,23,11.3,SANTA ROSA AERO
4102022,30.9,9.8,SANTA ROSA DE CONLARA AERO
4102022,35.2,10.8,SANTIAGO DEL ESTERO AERO
4102022,25.7,11.6,SAUCE VIEJO AERO
4102022,27.8,10.5,SUNCHALES AERO
4102022,20.2,3.2,TANDIL AERO
4102022,34.4,14.4,TARTAGAL AERO
4102022,34.2,16.6,TERMAS DE RIO HONDO AERO
4102022,35,11,TINOGASTA
4102022,23.5,10.9,TRELEW AERO
4102022,,,TRENQUE LAUQUEN
4102022,23.5,7.4,TRES ARROYOS
4102022,32.2,13.9,TUCUMAN AERO
4102022,15.5,5,USHUAIA AERO
4102022,22.5,8.4,USPALLATA
4102022,26.5,10.2,VENADO TUERTO AERO
4102022,14.9,11.3,VIEDMA AERO
4102022,31,11.2,VILLA DE MARIA DEL RIO SECO
4102022,31.5,15.4,VILLA DOLORES AERO
4102022,17,5,VILLA GESELL AERO
4102022,31,15.8,VILLA REYNOLDS AERO
3102022,17.2,11,AEROPARQUE AERO
3102022,19.6,2.8,AZUL AERO
3102022,23.5,7,BAHIA BLANCA AERO
3102022,16.6,5.4,BARILOCHE AERO
3102022,-9.4,-15.5,BASE BELGRANO II
3102022,0.6,-2.3,BASE CARLINI (EX JUBANY)
3102022,4.9,-3.2,BASE ESPERANZA
3102022,1.6,-4.2,BASE MARAMBIO
3102022,0.7,-2.9,BASE ORCADAS
3102022,-1.9,-9.4,BASE SAN MARTIN
3102022,19.7,0.7,BENITO JUAREZ AERO
3102022,24,9.8,BERNARDO DE IRIGOYEN AERO
3102022,22.1,5.2,BOLIVAR AERO
3102022,18.8,11.4,BUENOS AIRES OBSERVATORIO
3102022,19.3,8.8,CAMPO DE MAYO AERO
3102022,30.5,19.8,CATAMARCA AERO
3102022,29.6,9.7,CERES AERO
3102022,29.7,12.5,CHAMICAL AERO
3102022,18,3.6,CHAPELCO AERO
3102022,29,19,CHEPES
3102022,,13.4,CHILECITO AERO
3102022,19.5,9.2,CIPOLLETTI
3102022,20.3,7.5,COMODORO RIVADAVIA AERO
3102022,24.2,10.9,CONCORDIA AERO
3102022,27.9,8.6,CORDOBA AERO
3102022,28.3,13.6,CORDOBA OBSERVATORIO
3102022,20.8,0.6,CORONEL PRINGLES AERO
3102022,21.8,3.2,CORONEL SUAREZ AERO
3102022,28,10.2,CORRIENTES AERO
3102022,19.5,0.5,DOLORES AERO
3102022,17.5,6.1,EL BOLSON AERO
3102022,14,3,EL CALAFATE AERO
3102022,19.5,10.5,EL PALOMAR AERO
3102022,,,EL TREBOL
3102022,27.4,6.2,ESCUELA DE AVIACION MILITAR AERO
3102022,15,7.6,ESQUEL AERO
3102022,19.7,7.1,EZEIZA AERO
3102022,28,14.2,FORMOSA AERO
3102022,28.5,10.9,GENERAL PICO AERO
3102022,18.8,9.5,GOBERNADOR GREGORES AERO
3102022,22.7,11,GUALEGUAYCHU AERO
3102022,27.4,11.9,IGUAZU AERO
3102022,28.5,10,ITUZAINGO
3102022,28.5,9,JACHAL
3102022,28.6,11.3,JUJUY AERO
3102022,25.8,9.4,JUJUY U N
3102022,26.7,9.2,JUNIN AERO
3102022,18.3,4.7,LA PLATA AERO
3102022,22,5.2,LA QUIACA OBSERVATORIO
3102022,32.3,14.9,LA RIOJA AERO
3102022,30,7.6,LABOULAYE AERO
3102022,19.5,4,LAS FLORES
3102022,32.5,16,LAS LOMITAS
3102022,25.8,9,MALARGUE AERO
3102022,16.6,4,MAQUINCHAO
